epoch, training loss, rmse loss, validation loss
2855,31.755,31.755,0.000
2856,31.783,31.783,0.000
2857,31.788,31.788,0.000
2858,31.675,31.675,0.000
2859,31.783,31.783,0.000
2860,31.741,31.741,0.000
2861,31.765,31.765,0.000
2862,31.723,31.723,0.000
2863,31.761,31.761,0.000
2864,31.799,31.799,0.000
2865,31.765,31.765,0.000
2866,31.763,31.763,0.000
2867,31.768,31.768,0.000
2868,31.720,31.720,0.000
2869,31.714,31.714,0.000
2870,31.707,31.707,0.000
2871,31.783,31.783,0.000
2872,31.749,31.749,0.000
2873,31.745,31.745,0.000
2874,31.756,31.756,0.000
2875,31.747,31.747,0.000
2876,31.687,31.687,0.000
2877,31.726,31.726,0.000
2878,31.752,31.752,0.000
2879,31.786,31.786,0.000
2880,31.774,31.774,0.000
2881,31.751,31.751,0.000
2882,31.727,31.727,0.000
2883,31.749,31.749,0.000
2884,31.787,31.787,0.000
2885,31.796,31.796,0.000
2886,31.776,31.776,0.000
2887,31.767,31.767,0.000
2888,31.790,31.790,0.000
2889,31.795,31.795,0.000
2890,31.739,31.739,0.000
2891,31.716,31.716,0.000
2892,31.703,31.703,0.000
2893,31.806,31.806,0.000
2894,31.770,31.770,0.000
2895,31.755,31.755,0.000
2896,31.774,31.774,0.000
2897,31.758,31.758,0.000
2898,31.767,31.767,0.000
2899,31.809,31.809,0.000
2900,31.787,31.787,0.000
2901,31.811,31.811,0.000
2902,31.748,31.748,0.000
2903,31.747,31.747,0.000
2904,31.700,31.700,0.000
2905,31.792,31.792,0.000
2906,31.762,31.762,0.000
2907,31.747,31.747,0.000
2908,31.702,31.702,0.000
2909,31.736,31.736,0.000
2910,31.719,31.719,0.000
2911,31.754,31.754,0.000
2912,31.724,31.724,0.000
2913,31.763,31.763,0.000
2914,31.736,31.736,0.000
2915,31.773,31.773,0.000
2916,31.758,31.758,0.000
2917,31.707,31.707,0.000
2918,31.813,31.813,0.000
2919,31.718,31.718,0.000
2920,31.772,31.772,0.000
2921,31.747,31.747,0.000
2922,31.764,31.764,0.000
2923,31.779,31.779,0.000
2924,31.764,31.764,0.000
2925,31.676,31.676,0.000
2926,31.810,31.810,0.000
2927,31.728,31.728,0.000
2928,31.827,31.827,0.000
2929,31.750,31.750,0.000
2930,31.743,31.743,0.000
2931,31.779,31.779,0.000
2932,31.736,31.736,0.000
2933,31.713,31.713,0.000
2934,31.792,31.792,0.000
2935,31.781,31.781,0.000
2936,31.768,31.768,0.000
2937,31.796,31.796,0.000
2938,31.784,31.784,0.000
2939,31.769,31.769,0.000
2940,31.710,31.710,0.000
2941,31.736,31.736,0.000
2942,31.762,31.762,0.000
2943,31.777,31.777,0.000
2944,31.765,31.765,0.000
2945,31.776,31.776,0.000
2946,31.781,31.781,0.000
2947,31.772,31.772,0.000
2948,31.766,31.766,0.000
2949,31.758,31.758,0.000
2950,31.801,31.801,0.000
2951,31.735,31.735,0.000
2952,31.792,31.792,0.000
2953,31.736,31.736,0.000
2954,31.754,31.754,0.000
2955,31.711,31.711,0.000
2956,31.712,31.712,0.000
2957,31.703,31.703,0.000
2958,31.788,31.788,0.000
2959,31.777,31.777,0.000
2960,31.744,31.744,0.000
2961,31.741,31.741,0.000
2962,31.811,31.811,0.000
2963,31.770,31.770,0.000
2964,31.764,31.764,0.000
2965,31.801,31.801,0.000
2966,31.735,31.735,0.000
2967,31.800,31.800,0.000
2968,31.736,31.736,0.000
2969,31.763,31.763,0.000
2970,31.779,31.779,0.000
2971,31.783,31.783,0.000
2972,31.752,31.752,0.000
2973,31.721,31.721,0.000
2974,31.809,31.809,0.000
2975,31.789,31.789,0.000
2976,31.754,31.754,0.000
2977,31.738,31.738,0.000
2978,31.774,31.774,0.000
2979,31.704,31.704,0.000
2980,31.740,31.740,0.000
2981,31.770,31.770,0.000
2982,31.803,31.803,0.000
2983,31.713,31.713,0.000
2984,31.769,31.769,0.000
2985,31.768,31.768,0.000
2986,31.742,31.742,0.000
2987,31.792,31.792,0.000
2988,31.787,31.787,0.000
2989,31.767,31.767,0.000
2990,31.704,31.704,0.000
2991,31.739,31.739,0.000
2992,31.768,31.768,0.000
2993,31.755,31.755,0.000
2994,31.779,31.779,0.000
2995,31.780,31.780,0.000
2996,31.632,31.632,0.000
2997,31.774,31.774,0.000
2998,31.768,31.768,0.000
2999,31.726,31.726,0.000
3000,31.761,31.761,0.000
3001,31.785,31.785,0.000
3002,31.767,31.767,0.000
3003,31.713,31.713,0.000
3004,31.715,31.715,0.000
3005,31.744,31.744,0.000
3006,31.721,31.721,0.000
3007,31.700,31.700,0.000
3008,31.712,31.712,0.000
3009,31.748,31.748,0.000
3010,31.679,31.679,0.000
3011,31.778,31.778,0.000
3012,31.768,31.768,0.000
3013,31.709,31.709,0.000
3014,31.741,31.741,0.000
3015,31.723,31.723,0.000
3016,31.716,31.716,0.000
3017,31.772,31.772,0.000
3018,31.701,31.701,0.000
3019,31.763,31.763,0.000
3020,31.772,31.772,0.000
3021,31.720,31.720,0.000
3022,31.748,31.748,0.000
3023,31.664,31.664,0.000
3024,31.712,31.712,0.000
3025,31.709,31.709,0.000
3026,31.695,31.695,0.000
3027,31.728,31.728,0.000
3028,31.712,31.712,0.000
3029,31.708,31.708,0.000
3030,31.697,31.697,0.000
3031,31.746,31.746,0.000
3032,31.791,31.791,0.000
3033,31.739,31.739,0.000
3034,31.676,31.676,0.000
3035,31.720,31.720,0.000
3036,31.747,31.747,0.000
3037,31.666,31.666,0.000
3038,31.722,31.722,0.000
3039,31.714,31.714,0.000
3040,31.772,31.772,0.000
3041,31.754,31.754,0.000
3042,31.772,31.772,0.000
3043,31.777,31.777,0.000
3044,31.767,31.767,0.000
3045,31.772,31.772,0.000
3046,31.744,31.744,0.000
3047,31.748,31.748,0.000
3048,31.765,31.765,0.000
3049,31.775,31.775,0.000
3050,31.742,31.742,0.000
3051,31.795,31.795,0.000
3052,31.726,31.726,0.000
3053,31.698,31.698,0.000
3054,31.781,31.781,0.000
3055,31.777,31.777,0.000
3056,31.767,31.767,0.000
3057,31.775,31.775,0.000
3058,31.756,31.756,0.000
3059,31.769,31.769,0.000
3060,31.731,31.731,0.000
3061,31.737,31.737,0.000
3062,31.722,31.722,0.000
3063,31.779,31.779,0.000
3064,31.789,31.789,0.000
3065,31.788,31.788,0.000
3066,31.682,31.682,0.000
3067,31.784,31.784,0.000
3068,31.766,31.766,0.000
3069,31.713,31.713,0.000
3070,31.764,31.764,0.000
3071,31.753,31.753,0.000
3072,31.804,31.804,0.000
3073,31.733,31.733,0.000
3074,31.726,31.726,0.000
3075,31.804,31.804,0.000
3076,31.754,31.754,0.000
3077,31.697,31.697,0.000
3078,31.792,31.792,0.000
3079,31.725,31.725,0.000
3080,31.762,31.762,0.000
3081,31.737,31.737,0.000
3082,31.744,31.744,0.000
3083,31.776,31.776,0.000
3084,31.773,31.773,0.000
3085,31.786,31.786,0.000
3086,31.673,31.673,0.000
3087,31.751,31.751,0.000
3088,31.784,31.784,0.000
3089,31.710,31.710,0.000
3090,31.767,31.767,0.000
3091,31.766,31.766,0.000
3092,31.777,31.777,0.000
3093,31.699,31.699,0.000
3094,31.739,31.739,0.000
3095,31.789,31.789,0.000
3096,31.696,31.696,0.000
3097,31.749,31.749,0.000
3098,31.697,31.697,0.000
3099,31.764,31.764,0.000
3100,31.739,31.739,0.000
3101,31.712,31.712,0.000
3102,31.771,31.771,0.000
3103,31.784,31.784,0.000
3104,31.769,31.769,0.000
3105,31.760,31.760,0.000
3106,31.757,31.757,0.000
3107,31.731,31.731,0.000
3108,31.668,31.668,0.000
3109,31.759,31.759,0.000
3110,31.764,31.764,0.000
3111,31.758,31.758,0.000
3112,31.739,31.739,0.000
3113,31.785,31.785,0.000
3114,31.808,31.808,0.000
3115,31.762,31.762,0.000
3116,31.691,31.691,0.000
3117,31.785,31.785,0.000
3118,31.774,31.774,0.000
3119,31.662,31.662,0.000
3120,31.743,31.743,0.000
3121,31.732,31.732,0.000
3122,31.771,31.771,0.000
3123,31.748,31.748,0.000
3124,31.709,31.709,0.000
3125,31.790,31.790,0.000
3126,31.745,31.745,0.000
3127,31.788,31.788,0.000
3128,31.709,31.709,0.000
3129,31.699,31.699,0.000
3130,31.729,31.729,0.000
3131,31.723,31.723,0.000
3132,31.735,31.735,0.000
3133,31.717,31.717,0.000
3134,31.795,31.795,0.000
3135,31.721,31.721,0.000
3136,31.742,31.742,0.000
3137,31.702,31.702,0.000
3138,31.761,31.761,0.000
3139,31.691,31.691,0.000
3140,31.790,31.790,0.000
3141,31.768,31.768,0.000
3142,31.756,31.756,0.000
3143,31.755,31.755,0.000
3144,31.776,31.776,0.000
3145,31.764,31.764,0.000
3146,31.780,31.780,0.000
3147,31.785,31.785,0.000
3148,31.732,31.732,0.000
3149,31.781,31.781,0.000
3150,31.746,31.746,0.000
3151,31.772,31.772,0.000
3152,31.703,31.703,0.000
3153,31.773,31.773,0.000
3154,31.775,31.775,0.000
3155,31.760,31.760,0.000
3156,31.761,31.761,0.000
3157,31.721,31.721,0.000
3158,31.760,31.760,0.000
3159,31.715,31.715,0.000
3160,31.644,31.644,0.000
3161,31.794,31.794,0.000
3162,31.793,31.793,0.000
3163,31.756,31.756,0.000
3164,31.699,31.699,0.000
3165,31.749,31.749,0.000
3166,31.671,31.671,0.000
3167,31.747,31.747,0.000
3168,31.758,31.758,0.000
3169,31.791,31.791,0.000
3170,31.746,31.746,0.000
3171,31.762,31.762,0.000
3172,31.698,31.698,0.000
3173,31.763,31.763,0.000
3174,31.770,31.770,0.000
3175,31.712,31.712,0.000
3176,31.786,31.786,0.000
3177,31.772,31.772,0.000
3178,31.726,31.726,0.000
3179,31.752,31.752,0.000
3180,31.737,31.737,0.000
3181,31.783,31.783,0.000
3182,31.777,31.777,0.000
3183,31.762,31.762,0.000
3184,31.721,31.721,0.000
3185,31.688,31.688,0.000
3186,31.793,31.793,0.000
3187,31.698,31.698,0.000
3188,31.765,31.765,0.000
3189,31.759,31.759,0.000
3190,31.790,31.790,0.000
3191,31.759,31.759,0.000
3192,31.712,31.712,0.000
3193,31.787,31.787,0.000
3194,31.767,31.767,0.000
3195,31.769,31.769,0.000
3196,31.759,31.759,0.000
3197,31.742,31.742,0.000
3198,31.766,31.766,0.000
3199,31.713,31.713,0.000
3200,31.737,31.737,0.000
3201,31.766,31.766,0.000
3202,31.758,31.758,0.000
3203,31.784,31.784,0.000
3204,31.733,31.733,0.000
3205,31.694,31.694,0.000
3206,31.713,31.713,0.000
3207,31.741,31.741,0.000
3208,31.684,31.684,0.000
3209,31.798,31.798,0.000
3210,31.734,31.734,0.000
3211,31.712,31.712,0.000
3212,31.732,31.732,0.000
3213,31.777,31.777,0.000
3214,31.714,31.714,0.000
3215,31.773,31.773,0.000
3216,31.750,31.750,0.000
3217,31.754,31.754,0.000
3218,31.758,31.758,0.000
3219,31.781,31.781,0.000
3220,31.751,31.751,0.000
3221,31.702,31.702,0.000
3222,31.705,31.705,0.000
3223,31.730,31.730,0.000
3224,31.723,31.723,0.000
3225,31.793,31.793,0.000
3226,31.661,31.661,0.000
3227,31.803,31.803,0.000
3228,31.786,31.786,0.000
3229,31.719,31.719,0.000
3230,31.764,31.764,0.000
3231,31.740,31.740,0.000
3232,31.732,31.732,0.000
3233,31.728,31.728,0.000
3234,31.805,31.805,0.000
3235,31.736,31.736,0.000
3236,31.749,31.749,0.000
3237,31.727,31.727,0.000
3238,31.738,31.738,0.000
3239,31.747,31.747,0.000
3240,31.735,31.735,0.000
3241,31.732,31.732,0.000
3242,31.715,31.715,0.000
3243,31.765,31.765,0.000
3244,31.776,31.776,0.000
3245,31.799,31.799,0.000
3246,31.720,31.720,0.000
3247,31.773,31.773,0.000
3248,31.728,31.728,0.000
3249,31.724,31.724,0.000
3250,31.796,31.796,0.000
3251,31.744,31.744,0.000
3252,31.729,31.729,0.000
3253,31.713,31.713,0.000
3254,31.790,31.790,0.000
3255,31.696,31.696,0.000
3256,31.776,31.776,0.000
3257,31.763,31.763,0.000
3258,31.769,31.769,0.000
3259,31.769,31.769,0.000
3260,31.702,31.702,0.000
3261,31.737,31.737,0.000
3262,31.724,31.724,0.000
3263,31.676,31.676,0.000
3264,31.758,31.758,0.000
3265,31.690,31.690,0.000
3266,31.755,31.755,0.000
3267,31.777,31.777,0.000
3268,31.751,31.751,0.000
3269,31.733,31.733,0.000
3270,31.688,31.688,0.000
3271,31.775,31.775,0.000
3272,31.647,31.647,0.000
3273,31.705,31.705,0.000
3274,31.714,31.714,0.000
3275,31.762,31.762,0.000
3276,31.748,31.748,0.000
3277,31.763,31.763,0.000
3278,31.753,31.753,0.000
3279,31.776,31.776,0.000
3280,31.689,31.689,0.000
3281,31.726,31.726,0.000
3282,31.749,31.749,0.000
3283,31.751,31.751,0.000
3284,31.769,31.769,0.000
3285,31.758,31.758,0.000
3286,31.794,31.794,0.000
3287,31.705,31.705,0.000
3288,31.770,31.770,0.000
3289,31.765,31.765,0.000
3290,31.697,31.697,0.000
3291,31.761,31.761,0.000
3292,31.801,31.801,0.000
3293,31.710,31.710,0.000
3294,31.757,31.757,0.000
3295,31.752,31.752,0.000
3296,31.715,31.715,0.000
3297,31.757,31.757,0.000
3298,31.730,31.730,0.000
3299,31.764,31.764,0.000
3300,31.768,31.768,0.000
3301,31.733,31.733,0.000
3302,31.825,31.825,0.000
3303,31.756,31.756,0.000
3304,31.733,31.733,0.000
3305,31.790,31.790,0.000
3306,31.786,31.786,0.000
3307,31.628,31.628,0.000
3308,31.759,31.759,0.000
3309,31.751,31.751,0.000
3310,31.697,31.697,0.000
3311,31.741,31.741,0.000
3312,31.780,31.780,0.000
3313,31.757,31.757,0.000
3314,31.752,31.752,0.000
3315,31.717,31.717,0.000
3316,31.793,31.793,0.000
3317,31.751,31.751,0.000
3318,31.767,31.767,0.000
3319,31.769,31.769,0.000
3320,31.765,31.765,0.000
3321,31.677,31.677,0.000
3322,31.726,31.726,0.000
3323,31.745,31.745,0.000
3324,31.781,31.781,0.000
3325,31.748,31.748,0.000
3326,31.754,31.754,0.000
3327,31.721,31.721,0.000
3328,31.777,31.777,0.000
3329,31.753,31.753,0.000
3330,31.778,31.778,0.000
3331,31.762,31.762,0.000
3332,31.778,31.778,0.000
3333,31.728,31.728,0.000
3334,31.734,31.734,0.000
3335,31.723,31.723,0.000
3336,31.797,31.797,0.000
3337,31.680,31.680,0.000
3338,31.773,31.773,0.000
3339,31.742,31.742,0.000
3340,31.727,31.727,0.000
3341,31.743,31.743,0.000
3342,31.704,31.704,0.000
3343,31.747,31.747,0.000
3344,31.740,31.740,0.000
3345,31.752,31.752,0.000
3346,31.654,31.654,0.000
3347,31.706,31.706,0.000
3348,31.802,31.802,0.000
3349,31.733,31.733,0.000
3350,31.739,31.739,0.000
3351,31.773,31.773,0.000
3352,31.723,31.723,0.000
3353,31.681,31.681,0.000
3354,31.762,31.762,0.000
3355,31.711,31.711,0.000
3356,31.749,31.749,0.000
3357,31.748,31.748,0.000
3358,31.707,31.707,0.000
3359,31.766,31.766,0.000
3360,31.726,31.726,0.000
3361,31.710,31.710,0.000
3362,31.697,31.697,0.000
3363,31.727,31.727,0.000
3364,31.757,31.757,0.000
3365,31.752,31.752,0.000
3366,31.709,31.709,0.000
3367,31.777,31.777,0.000
3368,31.743,31.743,0.000
3369,31.780,31.780,0.000
3370,31.726,31.726,0.000
3371,31.713,31.713,0.000
3372,31.695,31.695,0.000
3373,31.757,31.757,0.000
3374,31.728,31.728,0.000
3375,31.726,31.726,0.000
3376,31.791,31.791,0.000
3377,31.713,31.713,0.000
3378,31.764,31.764,0.000
3379,31.730,31.730,0.000
3380,31.687,31.687,0.000
3381,31.743,31.743,0.000
3382,31.728,31.728,0.000
3383,31.765,31.765,0.000
3384,31.710,31.710,0.000
3385,31.770,31.770,0.000
3386,31.716,31.716,0.000
3387,31.732,31.732,0.000
3388,31.745,31.745,0.000
3389,31.717,31.717,0.000
3390,31.755,31.755,0.000
3391,31.694,31.694,0.000
3392,31.776,31.776,0.000
3393,31.727,31.727,0.000
3394,31.729,31.729,0.000
3395,31.742,31.742,0.000
3396,31.742,31.742,0.000
3397,31.717,31.717,0.000
3398,31.755,31.755,0.000
3399,31.761,31.761,0.000
3400,31.707,31.707,0.000
3401,31.779,31.779,0.000
3402,31.758,31.758,0.000
3403,31.735,31.735,0.000
3404,31.775,31.775,0.000
3405,31.758,31.758,0.000
3406,31.682,31.682,0.000
3407,31.761,31.761,0.000
3408,31.736,31.736,0.000
3409,31.763,31.763,0.000
3410,31.760,31.760,0.000
3411,31.681,31.681,0.000
3412,31.729,31.729,0.000
3413,31.719,31.719,0.000
3414,31.715,31.715,0.000
3415,31.778,31.778,0.000
3416,31.671,31.671,0.000
3417,31.738,31.738,0.000
3418,31.737,31.737,0.000
3419,31.701,31.701,0.000
3420,31.725,31.725,0.000
3421,31.660,31.660,0.000
3422,31.719,31.719,0.000
3423,31.672,31.672,0.000
3424,31.706,31.706,0.000
3425,31.743,31.743,0.000
3426,31.756,31.756,0.000
3427,31.717,31.717,0.000
3428,31.766,31.766,0.000
3429,31.749,31.749,0.000
3430,31.740,31.740,0.000
3431,31.767,31.767,0.000
3432,31.769,31.769,0.000
3433,31.792,31.792,0.000
3434,31.733,31.733,0.000
3435,31.629,31.629,0.000
3436,31.664,31.664,0.000
3437,31.746,31.746,0.000
3438,31.704,31.704,0.000
3439,31.745,31.745,0.000
3440,31.690,31.690,0.000
3441,31.750,31.750,0.000
3442,31.782,31.782,0.000
3443,31.708,31.708,0.000
3444,31.758,31.758,0.000
3445,31.678,31.678,0.000
3446,31.730,31.730,0.000
3447,31.700,31.700,0.000
3448,31.708,31.708,0.000
3449,31.750,31.750,0.000
3450,31.695,31.695,0.000
3451,31.696,31.696,0.000
3452,31.706,31.706,0.000
3453,31.668,31.668,0.000
3454,31.789,31.789,0.000
3455,31.739,31.739,0.000
3456,31.785,31.785,0.000
3457,31.722,31.722,0.000
3458,31.751,31.751,0.000
3459,31.749,31.749,0.000
3460,31.743,31.743,0.000
3461,31.774,31.774,0.000
3462,31.718,31.718,0.000
3463,31.763,31.763,0.000
3464,31.749,31.749,0.000
3465,31.732,31.732,0.000
3466,31.749,31.749,0.000
3467,31.767,31.767,0.000
3468,31.725,31.725,0.000
3469,31.726,31.726,0.000
3470,31.663,31.663,0.000
3471,31.670,31.670,0.000
3472,31.730,31.730,0.000
3473,31.773,31.773,0.000
3474,31.696,31.696,0.000
3475,31.653,31.653,0.000
3476,31.733,31.733,0.000
3477,31.728,31.728,0.000
3478,31.707,31.707,0.000
3479,31.726,31.726,0.000
3480,31.713,31.713,0.000
3481,31.732,31.732,0.000
3482,31.690,31.690,0.000
3483,31.652,31.652,0.000
3484,31.737,31.737,0.000
3485,31.688,31.688,0.000
3486,31.597,31.597,0.000
3487,31.764,31.764,0.000
3488,31.746,31.746,0.000
3489,31.756,31.756,0.000
3490,31.765,31.765,0.000
3491,31.754,31.754,0.000
3492,31.699,31.699,0.000
3493,31.724,31.724,0.000
3494,31.697,31.697,0.000
3495,31.681,31.681,0.000
3496,31.745,31.745,0.000
3497,31.716,31.716,0.000
3498,31.748,31.748,0.000
3499,31.693,31.693,0.000
3500,31.738,31.738,0.000
3501,31.746,31.746,0.000
3502,31.768,31.768,0.000
3503,31.655,31.655,0.000
3504,31.759,31.759,0.000
3505,31.714,31.714,0.000
3506,31.722,31.722,0.000
3507,31.698,31.698,0.000
3508,31.753,31.753,0.000
3509,31.734,31.734,0.000
3510,31.754,31.754,0.000
3511,31.792,31.792,0.000
3512,31.705,31.705,0.000
3513,31.756,31.756,0.000
3514,31.749,31.749,0.000
3515,31.749,31.749,0.000
3516,31.754,31.754,0.000
3517,31.747,31.747,0.000
3518,31.741,31.741,0.000
3519,31.769,31.769,0.000
3520,31.744,31.744,0.000
3521,31.692,31.692,0.000
3522,31.717,31.717,0.000
3523,31.770,31.770,0.000
3524,31.714,31.714,0.000
3525,31.708,31.708,0.000
3526,31.742,31.742,0.000
3527,31.602,31.602,0.000
3528,31.761,31.761,0.000
3529,31.727,31.727,0.000
3530,31.739,31.739,0.000
3531,31.731,31.731,0.000
3532,31.762,31.762,0.000
3533,31.783,31.783,0.000
3534,31.751,31.751,0.000
3535,31.739,31.739,0.000
3536,31.783,31.783,0.000
3537,31.752,31.752,0.000
3538,31.701,31.701,0.000
3539,31.742,31.742,0.000
3540,31.762,31.762,0.000
3541,31.767,31.767,0.000
3542,31.756,31.756,0.000
3543,31.739,31.739,0.000
3544,31.750,31.750,0.000
3545,31.709,31.709,0.000
3546,31.687,31.687,0.000
3547,31.673,31.673,0.000
3548,31.635,31.635,0.000
3549,31.741,31.741,0.000
3550,31.724,31.724,0.000
3551,31.704,31.704,0.000
3552,31.705,31.705,0.000
3553,31.695,31.695,0.000
3554,31.712,31.712,0.000
3555,31.760,31.760,0.000
3556,31.686,31.686,0.000
3557,31.738,31.738,0.000
3558,31.736,31.736,0.000
3559,31.722,31.722,0.000
3560,31.721,31.721,0.000
3561,31.763,31.763,0.000
3562,31.782,31.782,0.000
3563,31.712,31.712,0.000
3564,31.634,31.634,0.000
3565,31.762,31.762,0.000
3566,31.768,31.768,0.000
3567,31.714,31.714,0.000
3568,31.730,31.730,0.000
3569,31.700,31.700,0.000
3570,31.767,31.767,0.000
3571,31.740,31.740,0.000
3572,31.680,31.680,0.000
3573,31.727,31.727,0.000
3574,31.719,31.719,0.000
3575,31.655,31.655,0.000
3576,31.780,31.780,0.000
3577,31.746,31.746,0.000
3578,31.728,31.728,0.000
3579,31.751,31.751,0.000
3580,31.749,31.749,0.000
3581,31.708,31.708,0.000
3582,31.743,31.743,0.000
3583,31.767,31.767,0.000
3584,31.730,31.730,0.000
3585,31.714,31.714,0.000
3586,31.693,31.693,0.000
3587,31.714,31.714,0.000
3588,31.673,31.673,0.000
3589,31.671,31.671,0.000
3590,31.715,31.715,0.000
3591,31.616,31.616,0.000
3592,31.722,31.722,0.000
3593,31.700,31.700,0.000
3594,31.751,31.751,0.000
3595,31.707,31.707,0.000
3596,31.784,31.784,0.000
3597,31.733,31.733,0.000
3598,31.750,31.750,0.000
3599,31.726,31.726,0.000
3600,31.717,31.717,0.000
3601,31.733,31.733,0.000
3602,31.735,31.735,0.000
3603,31.761,31.761,0.000
3604,31.791,31.791,0.000
3605,31.783,31.783,0.000
3606,31.785,31.785,0.000
3607,31.672,31.672,0.000
3608,31.768,31.768,0.000
3609,31.753,31.753,0.000
3610,31.726,31.726,0.000
3611,31.739,31.739,0.000
3612,31.754,31.754,0.000
3613,31.776,31.776,0.000
3614,31.749,31.749,0.000
3615,31.723,31.723,0.000
3616,31.643,31.643,0.000
3617,31.720,31.720,0.000
3618,31.742,31.742,0.000
3619,31.714,31.714,0.000
3620,31.759,31.759,0.000
3621,31.788,31.788,0.000
3622,31.685,31.685,0.000
3623,31.776,31.776,0.000
3624,31.733,31.733,0.000
3625,31.739,31.739,0.000
3626,31.763,31.763,0.000
3627,31.707,31.707,0.000
3628,31.753,31.753,0.000
3629,31.722,31.722,0.000
3630,31.715,31.715,0.000
3631,31.752,31.752,0.000
3632,31.789,31.789,0.000
3633,31.767,31.767,0.000
3634,31.738,31.738,0.000
3635,31.760,31.760,0.000
3636,31.716,31.716,0.000
3637,31.763,31.763,0.000
3638,31.730,31.730,0.000
3639,31.699,31.699,0.000
3640,31.649,31.649,0.000
3641,31.751,31.751,0.000
3642,31.642,31.642,0.000
3643,31.732,31.732,0.000
3644,31.737,31.737,0.000
3645,31.733,31.733,0.000
3646,31.747,31.747,0.000
3647,31.696,31.696,0.000
3648,31.727,31.727,0.000
3649,31.756,31.756,0.000
3650,31.722,31.722,0.000
3651,31.721,31.721,0.000
3652,31.753,31.753,0.000
3653,31.621,31.621,0.000
3654,31.736,31.736,0.000
3655,31.758,31.758,0.000
3656,31.768,31.768,0.000
3657,31.736,31.736,0.000
3658,31.741,31.741,0.000
3659,31.706,31.706,0.000
3660,31.688,31.688,0.000
3661,31.678,31.678,0.000
3662,31.749,31.749,0.000
3663,31.705,31.705,0.000
3664,31.760,31.760,0.000
3665,31.753,31.753,0.000
3666,31.721,31.721,0.000
3667,31.672,31.672,0.000
3668,31.691,31.691,0.000
3669,31.741,31.741,0.000
3670,31.737,31.737,0.000
3671,31.729,31.729,0.000
3672,31.669,31.669,0.000
3673,31.746,31.746,0.000
3674,31.755,31.755,0.000
3675,31.703,31.703,0.000
3676,31.712,31.712,0.000
3677,31.671,31.671,0.000
3678,31.713,31.713,0.000
3679,31.743,31.743,0.000
3680,31.747,31.747,0.000
3681,31.688,31.688,0.000
3682,31.735,31.735,0.000
3683,31.723,31.723,0.000
3684,31.700,31.700,0.000
3685,31.775,31.775,0.000
3686,31.730,31.730,0.000
3687,31.732,31.732,0.000
3688,31.752,31.752,0.000
3689,31.710,31.710,0.000
3690,31.709,31.709,0.000
3691,31.749,31.749,0.000
3692,31.765,31.765,0.000
3693,31.738,31.738,0.000
3694,31.666,31.666,0.000
3695,31.729,31.729,0.000
3696,31.677,31.677,0.000
3697,31.743,31.743,0.000
3698,31.739,31.739,0.000
3699,31.712,31.712,0.000
3700,31.713,31.713,0.000
3701,31.751,31.751,0.000
3702,31.716,31.716,0.000
3703,31.697,31.697,0.000
3704,31.679,31.679,0.000
3705,31.760,31.760,0.000
3706,31.769,31.769,0.000
3707,31.728,31.728,0.000
3708,31.714,31.714,0.000
3709,31.684,31.684,0.000
3710,31.739,31.739,0.000
3711,31.718,31.718,0.000
3712,31.731,31.731,0.000
3713,31.666,31.666,0.000
3714,31.664,31.664,0.000
3715,31.718,31.718,0.000
3716,31.703,31.703,0.000
3717,31.697,31.697,0.000
3718,31.706,31.706,0.000
3719,31.698,31.698,0.000
3720,31.744,31.744,0.000
3721,31.767,31.767,0.000
3722,31.684,31.684,0.000
3723,31.715,31.715,0.000
3724,31.717,31.717,0.000
3725,31.720,31.720,0.000
3726,31.632,31.632,0.000
3727,31.718,31.718,0.000
3728,31.742,31.742,0.000
3729,31.729,31.729,0.000
3730,31.722,31.722,0.000
3731,31.697,31.697,0.000
3732,31.757,31.757,0.000
3733,31.758,31.758,0.000
3734,31.714,31.714,0.000
3735,31.713,31.713,0.000
3736,31.720,31.720,0.000
3737,31.781,31.781,0.000
3738,31.748,31.748,0.000
3739,31.737,31.737,0.000
3740,31.647,31.647,0.000
3741,31.707,31.707,0.000
3742,31.724,31.724,0.000
3743,31.680,31.680,0.000
3744,31.698,31.698,0.000
3745,31.711,31.711,0.000
3746,31.721,31.721,0.000
3747,31.715,31.715,0.000
3748,31.738,31.738,0.000
3749,31.706,31.706,0.000
3750,31.725,31.725,0.000
3751,31.752,31.752,0.000
3752,31.656,31.656,0.000
3753,31.764,31.764,0.000
3754,31.717,31.717,0.000
3755,31.719,31.719,0.000
3756,31.726,31.726,0.000
3757,31.737,31.737,0.000
3758,31.622,31.622,0.000
3759,31.749,31.749,0.000
3760,31.677,31.677,0.000
3761,31.702,31.702,0.000
3762,31.728,31.728,0.000
3763,31.726,31.726,0.000
3764,31.723,31.723,0.000
3765,31.692,31.692,0.000
3766,31.744,31.744,0.000
3767,31.673,31.673,0.000
3768,31.692,31.692,0.000
3769,31.734,31.734,0.000
3770,31.740,31.740,0.000
3771,31.667,31.667,0.000
3772,31.754,31.754,0.000
3773,31.671,31.671,0.000
3774,31.727,31.727,0.000
3775,31.677,31.677,0.000
3776,31.711,31.711,0.000
3777,31.736,31.736,0.000
3778,31.725,31.725,0.000
3779,31.750,31.750,0.000
3780,31.698,31.698,0.000
3781,31.756,31.756,0.000
3782,31.724,31.724,0.000
3783,31.675,31.675,0.000
3784,31.742,31.742,0.000
3785,31.745,31.745,0.000
3786,31.755,31.755,0.000
